year,payer_type,category,doi_region,claim_type,total_spend,member_months,pppy,source_id
2021,CHP+,Medical,Grand Junction,DME,11101.68,25477,5.229036385759705,civhc_coc_fy23_total
2021,CHP+,Medical,Grand Junction,Long Term Care,122.1,25477,0.057510695921811836,civhc_coc_fy23_total
2021,CHP+,Medical,Grand Junction,Outpatient,1006018.26195133,25477,473.84775065415704,civhc_coc_fy23_total
2021,CHP+,Medical,Grand Junction,Professional,1974649.71,25477,930.0858232915964,civhc_coc_fy23_total
2021,CHP+,Medical,Greeley,Professional,3606124.68,62097,696.8693521426156,civhc_coc_fy23_total
2021,CHP+,Medical,Greeley,Outpatient,2269434.91806375,62097,438.55933485941347,civhc_coc_fy23_total
2021,CHP+,Medical,Greeley,Inpatient,843058.668665018,62097,162.91775808783382,civhc_coc_fy23_total
2021,CHP+,Medical,Greeley,DME,7552.52,62097,1.4594946615778541,civhc_coc_fy23_total
2021,CHP+,Medical,Pueblo,Professional,1163627.73,18312,762.5345543905635,civhc_coc_fy23_total
2021,CHP+,Medical,Pueblo,Outpatient,607591.178135154,18312,398.1593565761166,civhc_coc_fy23_total
2021,CHP+,Medical,Pueblo,Long Term Care,131.87,18312,0.08641546526867627,civhc_coc_fy23_total
2021,CHP+,Medical,Pueblo,Inpatient,110680.764238313,18312,72.5299896712405,civhc_coc_fy23_total
2021,CHP+,Medical,Pueblo,DME,4226.96,18312,2.7699606815203146,civhc_coc_fy23_total
2021,CHP+,Medical,West,DME,40736.06,83209,5.874757778605679,civhc_coc_fy23_total
2021,CHP+,Medical,West,Professional,5627902.74,83209,811.6289449458592,civhc_coc_fy23_total
2021,CHP+,Medical,West,Outpatient,3501700.11769117,83209,504.99827437289287,civhc_coc_fy23_total
2021,CHP+,Medical,West,Inpatient,1868692.23128707,83209,269.4937660042164,civhc_coc_fy23_total
2021,CHP+,Pharmacy,All,Pharmacy,36588129.77,706023,621.874297636196,civhc_coc_fy23_total
2021,CHP+,Pharmacy,Boulder,Pharmacy,833209.96,24231,412.6333836820602,civhc_coc_fy23_total
2021,CHP+,Pharmacy,Colorado Springs,Pharmacy,4650529.45,76641,728.1527302618703,civhc_coc_fy23_total
2021,CHP+,Pharmacy,Denver,Pharmacy,18150725.08,332675,654.7191732471631,civhc_coc_fy23_total
2021,CHP+,Pharmacy,East,Pharmacy,2099025.82,48299,521.507895401561,civhc_coc_fy23_total
2021,CHP+,Pharmacy,Ft. Collins,Pharmacy,1219795.85,36885,396.8428954859699,civhc_coc_fy23_total
2021,CHP+,Pharmacy,Grand Junction,Pharmacy,1536320.92,25477,723.6272339757428,civhc_coc_fy23_total
2021,CHP+,Pharmacy,Greeley,Pharmacy,4467050.1,62097,863.2397893618049,civhc_coc_fy23_total
2021,CHP+,Pharmacy,Pueblo,Pharmacy,871815.34,18312,571.3075622542596,civhc_coc_fy23_total
2021,CHP+,Pharmacy,West,Pharmacy,2759657.25,83209,397.9844367796753,civhc_coc_fy23_total
2021,Commercial,Medical,All,Inpatient,1642401891.79,16332878,1206.6962541127168,civhc_coc_fy23_total
2021,Commercial,Medical,All,Professional,2841930145.89,16332878,2088.006887131588,civhc_coc_fy23_total
2021,Commercial,Medical,All,Outpatient,2569789952.43,16332878,1888.061579175452,civhc_coc_fy23_total
2021,Commercial,Medical,All,DME,25369814.27,16332878,18.63956684425121,civhc_coc_fy23_total
2021,Commercial,Medical,Boulder,Outpatient,122790803.52,1062399,1386.9456223509246,civhc_coc_fy23_total
2021,Commercial,Medical,Boulder,Inpatient,71116555.72,1062399,803.2751053417783,civhc_coc_fy23_total
2021,Commercial,Medical,Boulder,Professional,176027679.65,1062399,1988.2663253636347,civhc_coc_fy23_total
2021,Commercial,Medical,Boulder,DME,1091539.75,1062399,12.329150347468323,civhc_coc_fy23_total
2021,Commercial,Medical,Colorado Springs,Professional,263242935.41,1594831,1980.7209822984378,civhc_coc_fy23_total
2021,Commercial,Medical,Colorado Springs,DME,3023025.01,1594831,22.74617192668063,civhc_coc_fy23_total
2021,Commercial,Medical,Colorado Springs,Inpatient,158812222.92,1594831,1194.9521140735287,civhc_coc_fy23_total
2021,Commercial,Medical,Colorado Springs,Outpatient,260546282.26,1594831,1960.4305328401565,civhc_coc_fy23_total
2021,Commercial,Medical,Denver,DME,13306212.29,9091050,17.56392798191628,civhc_coc_fy23_total
2021,Commercial,Medical,Denver,Inpatient,919637630.13,9091050,1213.9028562773276,civhc_coc_fy23_total
2021,Commercial,Medical,Denver,Professional,1709366658.53,9091050,2256.3290161598493,civhc_coc_fy23_total
2021,Commercial,Medical,Denver,Outpatient,1192330023.39,9091050,1573.8512361806393,civhc_coc_fy23_total
2021,Commercial,Medical,East,Professional,79069239.09,605029,1568.2403142328717,civhc_coc_fy23_total
2021,Commercial,Medical,East,Inpatient,77518134.56,605029,1537.476079196204,civhc_coc_fy23_total
2021,Commercial,Medical,East,Outpatient,142405275.95,605029,2824.432070859413,civhc_coc_fy23_total
2021,Commercial,Medical,East,DME,1217304.33,605029,24.143721970351837,civhc_coc_fy23_total
2021,Commercial,Medical,Ft. Collins,Outpatient,193139575.43,1111835,2084.549330755013,civhc_coc_fy23_total
2021,Commercial,Medical,Ft. Collins,Inpatient,94082199.02,1111835,1015.4261992471904,civhc_coc_fy23_total
2021,Commercial,Medical,Ft. Collins,DME,1684594.31,1111835,18.18177312281049,civhc_coc_fy23_total
2021,Commercial,Medical,Ft. Collins,Professional,156531916.15,1111835,1689.4440216399016,civhc_coc_fy23_total
2021,Commercial,Medical,Grand Junction,DME,572038.12,359678,19.08500781254344,civhc_coc_fy23_total
2021,Commercial,Medical,Grand Junction,Inpatient,44291962.31,359678,1477.7204825427189,civhc_coc_fy23_total
2021,Commercial,Medical,Grand Junction,Professional,42842668.04,359678,1429.3674244185077,civhc_coc_fy23_total
2021,Commercial,Medical,Grand Junction,Outpatient,77939221.38,359678,2600.2998697724074,civhc_coc_fy23_total
2021,Commercial,Medical,Greeley,Professional,154885094.35,986585,1883.8935643659695,civhc_coc_fy23_total
2021,Commercial,Medical,Greeley,Outpatient,174785675.37,986585,2125.9476927380815,civhc_coc_fy23_total
2021,Commercial,Medical,Greeley,DME,1632669.26,986585,19.858431985079847,civhc_coc_fy23_total
2021,Commercial,Medical,Greeley,Inpatient,106509886.74,986585,1295.4977431037366,civhc_coc_fy23_total
2021,Commercial,Medical,Pueblo,Professional,55124079.53,361255,1831.0859485958672,civhc_coc_fy23_total
2021,Commercial,Medical,Pueblo,DME,741226.61,361255,24.621719616337494,civhc_coc_fy23_total
2021,Commercial,Medical,Pueblo,Inpatient,35925278.29,361255,1193.3491286764197,civhc_coc_fy23_total
2021,Commercial,Medical,Pueblo,Outpatient,67177473.12,361255,2231.4699518068956,civhc_coc_fy23_total
2021,Commercial,Medical,West,Professional,204839875.14,1170308,2100.368878688345,civhc_coc_fy23_total
2021,Commercial,Medical,West,Outpatient,338675622.01,1170308,3472.6819470771793,civhc_coc_fy23_total
2021,Commercial,Medical,West,Inpatient,134508022.1,1170308,1379.206384302252,civhc_coc_fy23_total
2021,Commercial,Medical,West,DME,2101204.59,1170308,21.54514459441446,civhc_coc_fy23_total
2021,Commercial,Pharmacy,All,Pharmacy,3497806059.68,14678340,2859.565367484334,civhc_coc_fy23_total
2021,Commercial,Pharmacy,Boulder,Pharmacy,230919523.9,969935,2856.927821761252,civhc_coc_fy23_total
2021,Commercial,Pharmacy,Colorado Springs,Pharmacy,369402886.33,1415468,3131.709537735929,civhc_coc_fy23_total
2021,Commercial,Pharmacy,Denver,Pharmacy,1929073653.1,8591643,2694.348896619657,civhc_coc_fy23_total
2021,Commercial,Pharmacy,East,Pharmacy,140300799.26,453498,3712.4961766534802,civhc_coc_fy23_total
2021,Commercial,Pharmacy,Ft. Collins,Pharmacy,218798099.9,919278,2856.1297004823355,civhc_coc_fy23_total
2021,Commercial,Pharmacy,Grand Junction,Pharmacy,76962752.54,275796,3348.6817447678723,civhc_coc_fy23_total
2021,Commercial,Pharmacy,Greeley,Pharmacy,227424571.36,834497,3270.3471148727917,civhc_coc_fy23_total
2021,Commercial,Pharmacy,Pueblo,Pharmacy,86850806.07,328457,3173.0475308487867,civhc_coc_fy23_total
2021,Commercial,Pharmacy,West,Pharmacy,218072967.22,896521,2918.922821261298,civhc_coc_fy23_total
2021,Medicaid,Medical,All,DME,60433309.6367805,17063896,42.49907029680479,civhc_coc_fy23_total
2021,Medicaid,Medical,All,Inpatient,1522873885.38727,17063896,1070.944561819132,civhc_coc_fy23_total
2021,Medicaid,Medical,All,Long Term Care,2492883018.79666,17063896,1753.0929762792694,civhc_coc_fy23_total
2021,Medicaid,Medical,All,Professional,1927230731.62,17063896,1355.304133325707,civhc_coc_fy23_total
2021,Medicaid,Medical,All,Outpatient,1754916118.65118,17063896,1234.1257485285987,civhc_coc_fy23_total
2021,Medicaid,Medical,Boulder,DME,1606870.00331967,638947,30.178465568875104,civhc_coc_fy23_total
2021,Medicaid,Medical,Boulder,Inpatient,46521231.3521864,638947,873.7106148494895,civhc_coc_fy23_total
2021,Medicaid,Medical,Boulder,Outpatient,57551555.1235135,638947,1080.8700275330534,civhc_coc_fy23_total
2021,Medicaid,Medical,Boulder,Professional,62305468.28,638947,1170.1527972742654,civhc_coc_fy23_total
2021,Medicaid,Medical,Boulder,Long Term Care,89689807.51,638947,1684.4553462493761,civhc_coc_fy23_total
2021,Medicaid,Medical,Colorado Springs,Professional,284994459.4,2486145,1375.5969634916707,civhc_coc_fy23_total
2021,Medicaid,Medical,Colorado Springs,Long Term Care,374008326.766107,2486145,1805.2446342402732,civhc_coc_fy23_total
2021,Medicaid,Medical,Colorado Springs,Outpatient,211161672.542496,2486145,1019.224570775217,civhc_coc_fy23_total
2021,Medicaid,Medical,Colorado Springs,Inpatient,184525797.127106,2486145,890.659863171807,civhc_coc_fy23_total
2021,Medicaid,Medical,Colorado Springs,DME,9040444.74289781,2486145,43.63596528552185,civhc_coc_fy23_total
2021,Medicaid,Medical,Denver,DME,25915504.5921116,8275652,37.578435524516884,civhc_coc_fy23_total
2021,Medicaid,Medical,Denver,Professional,921067052.69,8275652,1335.5811279014633,civhc_coc_fy23_total
2021,Medicaid,Medical,Denver,Outpatient,818461260.881124,8275652,1186.7989531910584,civhc_coc_fy23_total
2021,Medicaid,Medical,Denver,Long Term Care,1293988332.76438,8275652,1876.3307100362074,civhc_coc_fy23_total
2021,Medicaid,Medical,Denver,Inpatient,787595088.51177,8275652,1142.0418671714615,civhc_coc_fy23_total
2021,Medicaid,Medical,East,Inpatient,113543261.69287,1173424,1161.148178590552,civhc_coc_fy23_total
2021,Medicaid,Medical,East,Professional,119037661.9,1173424,1217.3365661517064,civhc_coc_fy23_total
2021,Medicaid,Medical,East,Outpatient,180736082.73218,1173424,1848.2943870128447,civhc_coc_fy23_total
2021,Medicaid,Medical,East,Long Term Care,163685016.338912,1173424,1673.9219549514448,civhc_coc_fy23_total
2021,Medicaid,Medical,East,DME,7202530.28878957,1173424,73.6565499473974,civhc_coc_fy23_total
2021,Medicaid,Medical,Ft. Collins,Inpatient,65882246.5531928,832082,950.1310671764485,civhc_coc_fy23_total
2021,Medicaid,Medical,Ft. Collins,Long Term Care,104139174.412999,832082,1501.859303477287,civhc_coc_fy23_total
2021,Medicaid,Medical,Ft. Collins,Outpatient,68167522.4480198,832082,983.0885289866114,civhc_coc_fy23_total
2021,Medicaid,Medical,Ft. Collins,Professional,105120603.64,832082,1516.013137743636,civhc_coc_fy23_total
2021,Medicaid,Medical,Ft. Collins,DME,2760137.05639803,832082,39.80574592020541,civhc_coc_fy23_total
2021,Medicaid,Medical,Grand Junction,DME,1797700.77,533067,40.468476270337504,civhc_coc_fy23_total
2021,Medicaid,Medical,Grand Junction,Outpatient,63293122.5133979,533067,1424.806769431938,civhc_coc_fy23_total
2021,Medicaid,Medical,Grand Junction,Long Term Care,98547385.4,533067,2218.423996983494,civhc_coc_fy23_total
2021,Medicaid,Medical,Grand Junction,Inpatient,45384694.9184594,533067,1021.6658300392123,civhc_coc_fy23_total
2021,Medicaid,Medical,Grand Junction,Professional,67568635.24,533067,1521.0538691759195,civhc_coc_fy23_total
2021,Medicaid,Medical,Greeley,Inpatient,93789329.8101892,1120511,1004.4274065335105,civhc_coc_fy23_total
2021,Medicaid,Medical,Greeley,DME,3625312.04364138,1120511,38.82491517146781,civhc_coc_fy23_total
2021,Medicaid,Medical,Greeley,Professional,118134091.94,1120511,1265.1451911493953,civhc_coc_fy23_total
2021,Medicaid,Medical,Greeley,Long Term Care,116438993.17,1120511,1246.9917011434961,civhc_coc_fy23_total
2021,Medicaid,Medical,Greeley,Outpatient,97510799.6940874,1120511,1044.282114436225,civhc_coc_fy23_total
2021,Medicaid,Medical,Pueblo,DME,3823366.05878741,886507,51.75412343664395,civhc_coc_fy23_total
2021,Medicaid,Medical,Pueblo,Inpatient,84516036.8706472,886507,1144.0320747019105,civhc_coc_fy23_total
2021,Medicaid,Medical,Pueblo,Long Term Care,138104488.56,886507,1869.4199399666331,civhc_coc_fy23_total
2021,Medicaid,Medical,Pueblo,Outpatient,75858643.859132,886507,1026.8432469338472,civhc_coc_fy23_total
2021,Medicaid,Medical,Pueblo,Professional,125741304.06,886507,1702.0685101414879,civhc_coc_fy23_total
2021,Medicaid,Medical,West,DME,4661444.08083502,1188814,47.05305369050183,civhc_coc_fy23_total
2021,Medicaid,Medical,West,Inpatient,101116198.550852,1188814,1020.6763905961942,civhc_coc_fy23_total
2021,Medicaid,Medical,West,Long Term Care,114281493.874262,1188814,1153.5681161991229,civhc_coc_fy23_total
2021,Medicaid,Medical,West,Outpatient,182175458.857237,1188814,1838.8961656632946,civhc_coc_fy23_total
2021,Medicaid,Medical,West,Professional,123261454.47,1188814,1244.21268057072,civhc_coc_fy23_total
2021,Medicaid,Pharmacy,All,Pharmacy,1449228284.18,14559161,1194.487746248565,civhc_coc_fy23_total
2021,Medicaid,Pharmacy,Boulder,Pharmacy,51816658.59,511491,1215.6614741608357,civhc_coc_fy23_total
2021,Medicaid,Pharmacy,Colorado Springs,Pharmacy,212262996.02,2065353,1233.2787432656792,civhc_coc_fy23_total
2021,Medicaid,Pharmacy,Denver,Pharmacy,627602503.57,7123663,1057.2131279708208,civhc_coc_fy23_total
2021,Medicaid,Pharmacy,East,Pharmacy,99764227.24,945779,1265.803879003446,civhc_coc_fy23_total
2021,Medicaid,Pharmacy,Ft. Collins,Pharmacy,73104206.49,699680,1253.7881286873999,civhc_coc_fy23_total
2021,Medicaid,Pharmacy,Grand Junction,Pharmacy,88499396.78,500026,2123.875081215777,civhc_coc_fy23_total
2021,Medicaid,Pharmacy,Greeley,Pharmacy,90592918.77,925192,1175.0155916177398,civhc_coc_fy23_total
2021,Medicaid,Pharmacy,Pueblo,Pharmacy,94172648.05,728171,1551.9318629827335,civhc_coc_fy23_total
2021,Medicaid,Pharmacy,West,Pharmacy,111412728.67,1070900,1248.4384574096553,civhc_coc_fy23_total
2021,Medicare,Medical,All,DME,50830635.6,6212168,98.18917118790091,civhc_coc_fy23_total
2021,Medicare,Medical,All,Inpatient,1536459297.67,6212168,2967.9673138331095,civhc_coc_fy23_total
2021,Medicare,Medical,All,Outpatient,1803265711.52,6212168,3483.3553339574846,civhc_coc_fy23_total
2021,Medicare,Medical,All,Professional,1904860715.35,6212168,3679.605668133894,civhc_coc_fy23_total
2021,Medicare,Medical,Boulder,DME,2171707.09,341259,76.36570780550842,civhc_coc_fy23_total
2021,Medicare,Medical,Boulder,Inpatient,67971279.67,341259,2390.135808989653,civhc_coc_fy23_total
2021,Medicare,Medical,Boulder,Outpatient,82184722.8,341259,2889.93601223704,civhc_coc_fy23_total
2021,Medicare,Medical,Boulder,Professional,122801442.36,341259,4318.178592564592,civhc_coc_fy23_total
2021,Medicare,Medical,Colorado Springs,DME,6493184.17,829862,93.89297261472389,civhc_coc_fy23_total
2021,Medicare,Medical,Colorado Springs,Inpatient,192408968.47,829862,2782.2790074012305,civhc_coc_fy23_total
2021,Medicare,Medical,Colorado Springs,Outpatient,210086094.19,829862,3037.894409287327,civhc_coc_fy23_total
2021,Medicare,Medical,Colorado Springs,Professional,281476536.24,829862,4070.2170178656206,civhc_coc_fy23_total
2021,Medicare,Medical,Denver,DME,16459822.41,2364775,83.52501566533815,civhc_coc_fy23_total
2021,Medicare,Medical,Denver,Professional,796337037.07,2364775,4040.9952087788483,civhc_coc_fy23_total
2021,Medicare,Medical,Denver,Outpatient,618526383.9,2364775,3138.698864289415,civhc_coc_fy23_total
2021,Medicare,Medical,Denver,Inpatient,592802827.65,2364775,3008.165230011312,civhc_coc_fy23_total
2021,Medicare,Medical,East,DME,6982542.13,558947,149.9077829561658,civhc_coc_fy23_total
2021,Medicare,Medical,East,Inpatient,178360673.63,558947,3829.2147261904975,civhc_coc_fy23_total
2021,Medicare,Medical,East,Outpatient,217019520.3,558947,4659.179213055979,civhc_coc_fy23_total
2021,Medicare,Medical,East,Professional,130031076.34,558947,2791.6294676955063,civhc_coc_fy23_total
2021,Medicare,Medical,Ft. Collins,Outpatient,138793980.62,447338,3723.1975987731876,civhc_coc_fy23_total
2021,Medicare,Medical,Ft. Collins,Inpatient,91098184.03,447338,2443.740993074588,civhc_coc_fy23_total
2021,Medicare,Medical,Ft. Collins,DME,3438034.28,447338,92.22648502921727,civhc_coc_fy23_total
2021,Medicare,Medical,Ft. Collins,Professional,134802749.84,447338,3616.1314220567,civhc_coc_fy23_total
2021,Medicare,Medical,Grand Junction,DME,1816817.92,276458,78.86121957042299,civhc_coc_fy23_total
2021,Medicare,Medical,Grand Junction,Inpatient,61349362.14,276458,2662.9446269596106,civhc_coc_fy23_total
2021,Medicare,Medical,Grand Junction,Outpatient,80607224.79,276458,3498.8558749611157,civhc_coc_fy23_total
2021,Medicare,Medical,Grand Junction,Professional,59961644.95,276458,2602.709053093056,civhc_coc_fy23_total
2021,Medicare,Medical,Greeley,DME,2749594.04,338032,97.60948217920196,civhc_coc_fy23_total
2021,Medicare,Medical,Greeley,Inpatient,87240558.86,338032,3097.0047401429456,civhc_coc_fy23_total
2021,Medicare,Medical,Greeley,Outpatient,102048623.55,338032,3622.685078927439,civhc_coc_fy23_total
2021,Medicare,Medical,Greeley,Professional,101464711.11,338032,3601.956422232215,civhc_coc_fy23_total
2021,Medicare,Medical,Pueblo,Inpatient,67831527.01,224414,3627.1280941474242,civhc_coc_fy23_total
2021,Medicare,Medical,Pueblo,Outpatient,52690795.56,224414,2817.513821419341,civhc_coc_fy23_total
2021,Medicare,Medical,Pueblo,Professional,75647623.55,224414,4045.0750960278765,civhc_coc_fy23_total
2021,Medicare,Medical,Pueblo,DME,2558421.89,224414,136.8054697122283,civhc_coc_fy23_total
2021,Medicare,Medical,West,DME,8160511.67,831278,117.80191469039238,civhc_coc_fy23_total
2021,Medicare,Medical,West,Inpatient,197395916.21,831278,2849.5292724215005,civhc_coc_fy23_total
2021,Medicare,Medical,West,Outpatient,301308365.81,831278,4349.5682427779875,civhc_coc_fy23_total
2021,Medicare,Medical,West,Professional,202337893.89,831278,2920.8697050565515,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,All,DME,40720874.3552759,4970827,98.30366099309246,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,All,Inpatient,1084039804.80703,4970827,2616.9644724478158,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,All,Long Term Care,1296331.88,4970827,3.12945563384121,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,All,Outpatient,1160802795.83049,4970827,2802.276874645986,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,All,Professional,1755487184.18,4970827,4237.895668097079,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Boulder,Professional,103566719.92,273296,4547.4527217376035,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Boulder,Outpatient,52020735.0750471,273296,2284.1491309809335,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Boulder,Long Term Care,29805.53,273296,1.3087142146244364,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Boulder,Inpatient,46678684.5453693,273296,2049.5880457248977,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Boulder,DME,1541430.93,273296,67.68182176102101,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Colorado Springs,DME,4805778.07,591996,97.41507854782803,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Colorado Springs,Inpatient,99469538.0591789,591996,2016.2880436863543,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Colorado Springs,Long Term Care,94301.22,591996,1.9115241319198104,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Colorado Springs,Outpatient,113032453.955486,591996,2291.2138721643933,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Colorado Springs,Professional,173272150.93,591996,3512.2970613990638,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Denver,Professional,1053840290.68,2750709,4597.390523010613,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Denver,Outpatient,560582952.096185,2750709,2445.549647437886,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Denver,Long Term Care,1005133.89,2750709,4.384908283646144,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Denver,Inpatient,606488620.571296,2750709,2645.813659989316,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Denver,DME,19469533.5688403,2750709,84.93606660176835,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,East,DME,2566292.35,221653,138.93567062029388,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,East,Inpatient,48474882.1575473,221653,2624.365949888193,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,East,Long Term Care,45766.62,221653,2.477744221824203,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,East,Outpatient,68444091.6249241,221653,3705.472515594596,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,East,Professional,58720984.71,221653,3179.0763784834858,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Ft. Collins,DME,2214910.84427699,322477,82.42116532752375,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Ft. Collins,Professional,92158865.0,322477,3429.4116479624904,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Ft. Collins,Outpatient,97029487.0938142,322477,3610.6570239916964,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Ft. Collins,Long Term Care,53476.65,322477,1.9899707576044183,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Ft. Collins,Inpatient,60163019.9111339,322477,2238.7836618847446,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Grand Junction,DME,2429366.87,119663,243.62085556939073,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Grand Junction,Inpatient,54304681.7406757,119663,5445.761688141769,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Grand Junction,Long Term Care,7096.5,119663,0.7116485463342888,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Grand Junction,Outpatient,69430550.4074237,119663,6962.608365903283,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Grand Junction,Professional,52074882.45,119663,5222.153793570276,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Greeley,DME,2470726.3921586,286396,103.52350139632955,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Greeley,Professional,93489543.9,286396,3917.2143703124348,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Greeley,Outpatient,79657536.0729366,286396,3337.6528753028642,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Greeley,Long Term Care,30691.27,286396,1.2859650274445174,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Greeley,Inpatient,66333010.6088935,286396,2779.354904770744,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Pueblo,Professional,76448307.11,232670,3942.8361426913652,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Pueblo,Outpatient,50837860.536024,232670,2621.9724349176427,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Pueblo,Long Term Care,11441.39,232670,0.5900918898010057,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Pueblo,Inpatient,59032798.1933423,232670,3044.6279207465836,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,Pueblo,DME,2982072.22,232670,153.8009482958697,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,West,DME,2240763.11,172960,155.46460060129507,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,West,Inpatient,43094569.0195945,172960,2989.909968982042,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,West,Long Term Care,18618.81,172960,1.291776827012026,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,West,Outpatient,69767128.9686496,172960,4840.457606520555,civhc_coc_fy23_total
2021,Medicare Advantage,Medical,West,Professional,51915439.48,172960,3601.9037567067526,civhc_coc_fy23_total
2021,Medicare Advantage,Pharmacy,All,Pharmacy,1112807638.04,4711769,2834.1142480626704,civhc_coc_fy23_total
2021,Medicare Advantage,Pharmacy,Boulder,Pharmacy,47084683.96,258485,2185.8761921194655,civhc_coc_fy23_total
2021,Medicare Advantage,Pharmacy,Colorado Springs,Pharmacy,139360333.21,559504,2988.9402015356463,civhc_coc_fy23_total
2021,Medicare Advantage,Pharmacy,Denver,Pharmacy,613982824.05,2635185,2795.9304142213923,civhc_coc_fy23_total
2021,Medicare Advantage,Pharmacy,East,Pharmacy,43035357.68,204231,2528.6283285103636,civhc_coc_fy23_total
2021,Medicare Advantage,Pharmacy,Ft. Collins,Pharmacy,64132915.44,299525,2569.3848102161755,civhc_coc_fy23_total
2021,Medicare Advantage,Pharmacy,Grand Junction,Pharmacy,38951442.74,110800,4218.567805776174,civhc_coc_fy23_total
2021,Medicare Advantage,Pharmacy,Greeley,Pharmacy,69778433.19,272043,3077.973696364178,civhc_coc_fy23_total
2021,Medicare Advantage,Pharmacy,Pueblo,Pharmacy,70660369.7,221734,3824.0614267545798,civhc_coc_fy23_total
2021,Medicare Advantage,Pharmacy,West,Pharmacy,25821278.07,151233,2048.860611374502,civhc_coc_fy23_total
All,Commercial,Medical,Boulder,DME,6256828.56,5424473,13.841334028208822,civhc_coc_fy23_total
All,Commercial,Medical,Boulder,Inpatient,368537259.04,5424473,815.276822002801,civhc_coc_fy23_total
All,Commercial,Medical,Boulder,Outpatient,557385719.96,5424473,1233.0467198417248,civhc_coc_fy23_total
All,Commercial,Medical,Boulder,Professional,797024813.73,5424473,1763.175476172524,civhc_coc_fy23_total
All,Commercial,Medical,Colorado Springs,Inpatient,673695326.69,7802324,1036.145630491633,civhc_coc_fy23_total
All,Commercial,Medical,Colorado Springs,Outpatient,1091955512.37,7802324,1679.431173127391,civhc_coc_fy23_total
All,Commercial,Medical,Colorado Springs,Professional,1179275670.45,7802324,1813.7298637431618,civhc_coc_fy23_total
All,Commercial,Medical,Colorado Springs,DME,14748677.16,7802324,22.683514029922364,civhc_coc_fy23_total
All,Commercial,Medical,Denver,Inpatient,4289462185.57,46666433,1103.0100849327823,civhc_coc_fy23_total
All,Commercial,Medical,Denver,Outpatient,5454452332.91,46666433,1402.5804799548318,civhc_coc_fy23_total
All,Commercial,Medical,Denver,Professional,7572522973.21,46666433,1947.2299431696442,civhc_coc_fy23_total
All,Commercial,Medical,Denver,DME,72084635.25,46666433,18.536141877396112,civhc_coc_fy23_total
All,Commercial,Medical,East,Professional,382157847.59,3070948,1493.3154749217504,civhc_coc_fy23_total
All,Commercial,Medical,East,DME,6218633.78,3070948,24.299859639433816,civhc_coc_fy23_total
All,Commercial,Medical,East,Inpatient,352841481.86,3070948,1378.7591917284176,civhc_coc_fy23_total
All,Commercial,Medical,East,Outpatient,668207346.98,3070948,2611.079107741323,civhc_coc_fy23_total
